index,atm_class,atm_name,atm_address,atm_latitude,atm_longitude
1493,cajero-banco-popular,Cajero Banco Popular EDS Biomax Los Alpes,Calle 33Bis # 12-08 Este,4.57848773,-74.07148555
1494,cajero-banco-popular,Cajero Banco Popular EDS Séptima,Carrera 7 # 52-26,4.63836277,-74.06310387
1495,cajero-banco-popular,Cajero Banco Popular HBE Centro Comercial Centro Mayor,Calle 38A Sur # 34D-50,4.5921939943468875,-74.12419259548187
1496,cajero-banco-popular,Cajero Banco Popular Normandía 1,Calle 52 Bis # 71C-16,4.6700019,-74.10696438
1497,cajero-banco-popular,Cajero Banco Popular OCI Bosa Estación,Carrera 77G # 60-45 Sur,4.59715101,-74.17877331
1498,cajero-banco-popular,Cajero Banco Popular Oficina Marly,Carrera 13 # 49-12,4.63628621,-74.06563375
1499,cajero-banco-popular,Cajero Banco Popular San Gabriel,Carrera 56 # 7-27,4.62360194,-74.11629855
1500,cajero-banco-popular,Cajero Banco Popular Santa Bárbara,Avenida Carrera 15 # 118-20,4.6976,-74.04311858
1501,cajero-banco-popular,Cajero Banco Popular Suba Compartir,Calle 152 # 116-62,4.75765083,-74.10229295
1502,cajero-banco-popular,Cajero Banco Popular Tecnológico Las Galias,Calle 80 # 63-80,4.68806642,-74.08205647
1503,cajero-banco-popular,Cajero Banco Popular San Victorino,Carrera 13 # 11-96,4.60169137,-74.07975666
1504,cajero-banco-popular,Cajero Banco Popular Tecnologico Modelia,Avenida La Esperanza # 75-40,4.663323,-74.115884
1505,cajero-banco-popular,Cajero Banco Popular Centro Comercial Centrolandia,Calle 11 # 11-39,4.6006191,-74.07902443
1506,cajero-banco-popular,Banco Popular Santa María Plaza,Calle 13 # 5-41 Soacha,4.579719,-74.218467
1507,cajero-banco-popular,Cajero Banco Popular Avenida Ciudad de Cali,Avenida Ciudad de Cali # 90-09,4.710496,-74.094242
1508,cajero-banco-popular,Cajero Banco Popular Tecnologico Portal Norte,Calle 174A # 45-24,4.7549183,-74.04672187
1509,cajero-banco-popular,Cajero ATH Banco Popular Carrera 62 con Calle 9A,Carrera 62 # 9A-35,4.62901686,-74.11532121
1510,cajero-banco-popular,Cajero Banco Popular Oficina Carrera 15 Calle 90,Calle 90 # 14-45,4.67405885,-74.05258371
1511,cajero-banco-popular,Cajero Banco Popular Avenida Primera de Mayo Veinte de Julio,Carrera 24F # 20-81 Sur,4.58684549,-74.10634801
1512,cajero-banco-popular,Cajero Banco Popular Cencosud San Cayetano I,Calle 46 # 85A-51,4.67568931,-74.11486707
1513,cajero-banco-popular,Cajero Banco Popular Hall Banca Electrónica Bosch,Autopista Norte # 108A-50,4.69581798,-74.0552809
1514,cajero-banco-popular,Cajero Banco Popular La Internacional Club Bosa,Calle 65 Sur # 78 L -65,4.60574599,-74.18410514
1515,cajero-banco-popular,Cajero Banco Popular OCI Venecia,Carrera 54 # 45A-19 Sur,4.59491441,-74.14124367
1516,cajero-banco-popular,Cajero Banco Popular OCI Metrópolis,Calle 80 # 64-91,4.68196406,-74.07778701
1517,cajero-banco-popular,Cajero Banco Popular Oficina Barrio Contador Avenida 19 Calle 134,Avenida Carrera 19 # 135-32,4.71987716,-74.0468008
1518,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Bulevar Niza,Carrera 52 # 125A-59,4.71168612,-74.0702637
1519,cajero-banco-popular,Cajero Banco Popular Oficina La Victoria Sur Oriente,Calle 40 Sur # 5-11 Este,4.55053569,-74.09184746
1520,cajero-banco-popular,Cajero Banco Popular Oficina Normandía,Carrera 73 # 52B-37,4.6719647,-74.10792382
1521,cajero-banco-popular,Cajero Banco Popular Restrepo 1,Carrera 20 # 15-41 Sur,4.58747995,-74.10072043
1522,cajero-banco-popular,Cajero Banco Popular Tecnológico Tunjuelito,Avenida Caracas # 51-73 Sur,4.56263651,-74.12532886
1523,cajero-banco-popular,Cajero Banco Popular Almacén Romi La Victoria Norte,Avenida Carrera 45 # 150-09,4.73204256,-74.05005734
1524,cajero-banco-popular,Cajero Banco Popular Avenida Rojas,Carrera 70 # 65A-42,4.67705151,-74.09620297
1525,cajero-banco-popular,Cajero Banco Popular Cesa,Diagonal 34A # 5A-23,4.62119735,-74.06550206
1526,cajero-banco-popular,Cajero Banco Popular OCI Cipres,Carrera 50 # 22-41,4.63578655,-74.10051779
1527,cajero-banco-popular,Cajero Banco Popular OCI Plaza de las Américas,Transversal 71D # 26-94 Sur,4.61795707,-74.13751468
1528,cajero-banco-popular,Cajero Banco Popular Oficina Calle 13 Carrera 30,Calle 13 # 30-02,4.61446018,-74.09178818
1529,cajero-banco-popular,Cajero Banco Popular Oficina Alcázares,Carrera 24 # 72-90,4.66344918,-74.06673177
1530,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Calima,Carrera 30 # 19-50,4.61964317,-74.08694774
1531,cajero-banco-popular,Cajero Banco Popular Oficina Pepe Sierra,Calle 116 # 15-45,4.69640781,-74.04359826
1532,cajero-banco-popular,Cajero Banco Popular Américas,Avenida Américas # 62-06,4.62874769,-74.11684076
1533,cajero-banco-popular,Cajero Banco Popular Bachué,Calle 86A # 95F-71,4.7149312,-74.10495577
1534,cajero-banco-popular,Cajero Banco Popular Centro Comercial Plaza de las Américas,Carrera 71D # 6-94,4.63162373,-74.13567065
1535,cajero-banco-popular,Cajero Banco Popular Calle 100,Calle 100 # 11A-37,4.68284329,-74.04435491
1536,cajero-banco-popular,Cajero Banco Popular Cencosud Modelia,Calle 31 # 82A-19,4.66634214,-74.13030677
1537,cajero-banco-popular,Cajero Banco Popular Centro Comercial Salitre Plaza,Carrera 68B # 24-69,4.65241021,-74.10937985
1538,cajero-banco-popular,Cajero Banco Popular Colsubsidio Chicala,Carrera 85C # 53 Sur-21,4.62366186,-74.17867882
1539,cajero-banco-popular,Cajero Banco Popular Clínica Colsubsidio Calle 26,Carrera 24 # 26-01,4.62214683,-74.0773453
1540,cajero-banco-popular,Cajero Banco Popular Diver Plaza El Rastrillo,Carrera 7 # 93-01,4.67320689,-74.04289775
1541,cajero-banco-popular,Cajero Banco Popular Estrada,Calle 72 # 70F-04,4.68553032,-74.09298519
1542,cajero-banco-popular,Cajero Banco Popular Éxito La Esperanza,Calle 35A # 73-02,4.65990142,-74.11913886
1543,cajero-banco-popular,Cajero Banco Popular Hard Body Calle 147,Carrera 7B # 146-90,4.72255175,-74.02784159
1544,cajero-banco-popular,Cajero Banco Popular La 14 Calima,Calle 19 # 28-80,4.61696809,-74.0866947
1545,cajero-banco-popular,Cajero Banco Popular Lyra Motors,Autopista Norte # 127B-28,4.70935299,-74.05302889
1546,cajero-banco-popular,Cajero Banco Popular Marly,Carrera 13 # 49-24,4.63634001,-74.06562497
1547,cajero-banco-popular,Cajero Banco Popular OCI Punto 72,Calle 72A # 86-49,4.69675649,-74.10578901
1548,cajero-banco-popular,Cajero Banco Popular Oficina Carrera 20 Calle 124,Carrera 20 # 124-45,4.70422019,-74.05077716
1549,cajero-banco-popular,Cajero Banco Popular Oficina Bosa,Carrera 83 # 69B-50 Sur,4.61401108,-74.19527136
1550,cajero-banco-popular,Cajero Banco Popular Oficina Calle 72,Carrera 7 # 71-48,4.65414556,-74.05559696
1551,cajero-banco-popular,Cajero Banco Popular Oficina Cedritos I,Transversal 26 # 140-21,4.72158908,-74.04164701
1552,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Paseo San Rafael,Calle 137 # 47-01,4.72286376,-74.05373783
1553,cajero-banco-popular,Cajero Banco Popular Oficina Centro Internacional I,Carrera 7 # 32-53,4.61904096,-74.06816886
1554,cajero-banco-popular,Cajero Banco Popular Oficina Ciudad de Cali,Calle 72A # 86-69,4.69679617,-74.10585249
1555,cajero-banco-popular,Cajero Banco Popular Oficina El Nogal,Carrera 7 # 76-77,4.6590928,-74.0527149
1556,cajero-banco-popular,Cajero Banco Popular Oficina Principal,Calle 36 # 7-47,4.62334853,-74.06660331
1557,cajero-banco-popular,Cajero Banco Popular Oficina San José,Avenida 68 # 10-47,4.63312704,-74.12093019
1558,cajero-banco-popular,Cajero Banco Popular Oficina Santa Beatriz de Unicentro,Avenida 15 # 124-30,4.7025087670258685,-74.04238522052765
1559,cajero-banco-popular,Cajero Banco Popular Oficina Venecia Central,Diagonal 47A Sur # 53-11,4.59288856,-74.14074983
1560,cajero-banco-popular,Cajero Banco Popular Olímpica Santa Isabel,Avenida 3 # 29-69,4.6027444,-74.09980602
1561,cajero-banco-popular,Cajero Banco Popular Petrobras Icocentro,Calle 57R Sur # 64-46,4.59657799,-74.1551465
1562,cajero-banco-popular,Cajero Banco Popular Barrio Galán,Calle 4C Bis # 55-17,4.62204593,-74.11703591
1563,cajero-banco-popular,Cajero Banco Popular Barrio Castilla,Carrera 78 # 8C-21,4.64079107,-74.14052211
1564,cajero-banco-popular,Cajero Banco Popular Cafam 20 de Julio,Calle 21 Sur # 5A-34,4.57126082,-74.09163413
1565,cajero-banco-popular,Cajero Banco Popular Cafam Nuevo Kennedy,Carrera 78K # 37A-53 Sur,4.62344987,-74.15398913
1566,cajero-banco-popular,Cajero Banco Popular Call Center,Calle 12B # 8A-30,4.60099935,-74.07574263
1567,cajero-banco-popular,Cajero Banco Popular Canton Norte,Carrera 7 # 103-08,4.68565022,-74.03638255
1568,cajero-banco-popular,Cajero Banco Popular Centro Comercial Bahía,Carrera 38 # 9-63,4.61615764,-74.10264022
1569,cajero-banco-popular,Cajero Banco Popular Centro Comercial Bosa Plaza,Carrera 87K # 56F-86 Sur,4.626736,-74.18730544
1570,cajero-banco-popular,Cajero Banco Popular Ciudadela La Felicidad,Carrera 79 # 19-20,4.65858861,-74.12764268
1571,cajero-banco-popular,Cajero Banco Popular Centro Pagos,Carrera 7 # 33-75,4.62056398,-74.06752385
1572,cajero-banco-popular,Cajero Banco Popular EDS San Rafael,Calle 134 # 54-11,4.7211925,-74.06037714
1573,cajero-banco-popular,Cajero Banco Popular Locatel Calle 80,Calle 80 # 89A-40,4.70446166,-74.10354498
1574,cajero-banco-popular,Cajero Banco Popular Niza,Avenida Suba # 127-23,4.71173208,-74.07244069
1575,cajero-banco-popular,Cajero Banco Popular Oficina Calle 18,Calle 18 # 8-64,4.60517964,-74.07297125
1576,cajero-banco-popular,Cajero Banco Popular Oficina La Esmeralda,Diagonal 40 # 48B-42,4.64835212,-74.09403848
1577,cajero-banco-popular,Cajero Banco Popular Oficina Calle 100,Calle 100 # 9A-39,4.68153514,-74.04185045
1578,cajero-banco-popular,Cajero Banco Popular Oficina Central San Martín,Calle 31A # 6-75,4.61793187,-74.06740808
1579,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Metrópolis,Avenida 68 # 75A-50,4.68038464,-74.08312476
1580,cajero-banco-popular,Cajero Banco Popular Oficina Ciudad Montes,Calle 8 Sur # 34-47,4.60047517,-74.10945376
1581,cajero-banco-popular,Cajero Banco Popular Oficina Kennedy,Calle 36 Sur # 73D-22,4.62069714,-74.14797049
1582,cajero-banco-popular,Cajero Banco Popular Oficina Patio Bonito,Calle 38 Sur # 86A-16,4.63496043,-74.1632726
1583,cajero-banco-popular,Cajero Banco Popular Oficina Universidad del Bosque,Calle 134 # 7B-83,4.71251253,-74.03227662
1584,cajero-banco-popular,Cajero Banco Popular Olímpica Kennedy,Carrera 74 # 38-10 Sur,4.61980965,-74.14975438
1585,cajero-banco-popular,Cajero Banco Popular Patio Bonito,Diagonal 2B # 82-30,4.63805483,-74.15636321
1586,cajero-banco-popular,Cajero Banco Popular Carrera 10,Carrera 10 # 14-60,4.6026335,-74.07621159
1587,cajero-banco-popular,Cajero Banco Popular Centro de Pagos Calle 73,Carrera 11 # 73-29,4.65845869,-74.05796255
1588,cajero-banco-popular,Cajero Banco Popular Clínica Cafam,Carrera 68 # 90-88,4.71057852,-74.09470975
1589,cajero-banco-popular,Cajero Banco Popular Colsubsidio 124,Carrera 7 # 123-65,4.69879789,-74.02971942
1590,cajero-banco-popular,Cajero Banco Popular EDS Terpel Compostela,Transversal 66 # 148-32,4.74244002,-74.07214209
1591,cajero-banco-popular,Cajero Banco Popular Fontibón 2,Carrera 100 # 19-52,4.67473377,-74.14368097
1592,cajero-banco-popular,Cajero Banco Popular Lago II,Carrera 15 # 75-66,4.66219228,-74.05945329
1593,cajero-banco-popular,Cajero Banco Popular Oficina Bosa Centro,Calle 65 Sur # 80-47,4.60687168,-74.18461987
1594,cajero-banco-popular,Cajero Banco Popular Oficina Chapinero,Carrera 13 # 58-62,4.64527586,-74.06415844
1595,cajero-banco-popular,Cajero Banco Popular Oficina El Lago,Carrera 15 # 77-42,4.66391292,-74.05844693
1596,cajero-banco-popular,Cajero Banco Popular Oficina Fontibón,Carrera 99 # 20-18,4.67450205,-74.1424945
1597,cajero-banco-popular,Cajero Banco Popular Petrobras Candelaria,Diagonal 61 Sur # 22-46,4.56680479,-74.14438219
1598,cajero-banco-popular,Cajero Banco Popular Principal Bogotá 1,Carrera 13 # 27-51,4.61533688,-74.07028035
1599,cajero-banco-popular,Cajero Banco Popular Barrio Casa Linda Tunal,Calle 60 Sur # 22G-24,4.56955253,-74.1454259
1600,cajero-banco-popular,Cajero Banco Popular Barrio Monte Blanco,Transversal 1 # 96-33 Sur,4.50203625,-74.1179926
1601,cajero-banco-popular,Cajero Banco Popular Normandía,Avenida Boyacá # 53-81,4.67164714,-74.10676328
1602,cajero-banco-popular,Cajero Banco Popular Oficina Santa Librada,Carrera 1 # 75A-18 Sur,4.51369361,-74.11569811
1603,cajero-banco-popular,Cajero Banco Popular Oficina Avenida Primera,Calle 1 # 19A-18,4.59329831,-74.09298341
1604,cajero-banco-popular,Cajero Banco Popular Red de Solidaridad Social,Carrera 6 # 8-54,4.59522036,-74.07576732
1605,cajero-banco-popular,Cajero Banco Popular Tecnológico Bogotá II,Carrera 7 # 12B-93,4.60044827,-74.07413313
1606,cajero-banco-popular,Cajero Banco Popular Tecnológico Plaza Imperial I,Avenida 104 # 148-07,4.751062713210251,-74.09515500068665
1607,cajero-banco-popular,Cajero Banco Popular Centro Comercial Tintal Plaza,Carrera 86 # 6-37,4.64109126,-74.155941
1608,cajero-banco-popular,Cajero Banco Popular El Tunal Barrio Claret,Calle 47B # 24B-33,4.57809918011139,-74.1292851094809
1609,cajero-banco-popular,Cajero Banco Popular Éxito Quirigua,Transversal 94 # 82-00,4.70818889,-74.10480046
1610,cajero-banco-popular,Cajero Banco Popular Britalia I,Carrera 80 # 46-05 Sur,4.61980391,-74.16808695
1611,cajero-banco-popular,Cajero Banco Popular Club Los Lagartos,Calle 116 # 72A-80,4.70198742,-74.08201286
1612,cajero-banco-popular,Cajero Banco Popular Éxito Carulla Rincón Colina,Carrera 59 # 152B-75,4.74032502,-74.06416885
1613,cajero-banco-popular,Cajero Banco Popular OCI Rosetta,Carrera 45 # 128B-41,4.71406442,-74.05306216
1614,cajero-banco-popular,Cajero Banco Popular Oficina Ciudad Tunal,Calle 47B Sur # 24B-95,4.57852746,-74.12969758
1615,cajero-banco-popular,Cajero Banco Popular Oficina Fontibón I,Carrera 99 # 19-77,4.67418232,-74.14307869
1616,cajero-banco-popular,Cajero Banco Popular Oficina Galerías,Carrera 24 # 51-33,4.63994989,-74.07435487
1617,cajero-banco-popular,Cajero Banco Popular Oficina Quinta Camacho,Carrera 9 # 70A-41,4.65477155,-74.05787636
1618,cajero-banco-popular,Cajero Banco Popular Oficina Trinidad Galán,Carrera 56 # 2B-74,4.61883184,-74.12023381
1619,cajero-banco-popular,Cajero Banco Popular Supermercado Coorcafam,Calle 143B # 149B-23,4.75254398,-74.11968268
1620,cajero-banco-popular,Cajero Banco Popular Zona Franca,Carrera 106 # 15A-25,4.67171016,-74.15536228
1621,cajero-banco-popular,Cajero Banco Popular Almacén Romi Pasadena,Calle 106 # 52-49,4.69478199,-74.06223519
1622,cajero-banco-popular,Cajero Banco Popular Barrio Bosa,Carrera 87N # 59C-20 Sur,4.62538107,-74.19142824
1623,cajero-banco-popular,Cajero Banco Popular Carrera Octava,Carrera 8 # 16-74,4.6034638,-74.07348303
1624,cajero-banco-popular,Cajero Banco Popular Centro Comercial Plaza de las Américas I,Transversal 71D # 26-94 Sur,4.61795707,-74.13751468
1625,cajero-banco-popular,Cajero Banco Popular Centro Comercial San José,Carrera 21 # 9-31,4.60514535,-74.08937465
1626,cajero-banco-popular,Cajero Banco Popular EDS Servicio Terpel Estrellita,Calle 40 Sur # 73-12,4.61404744,-74.15080238
1627,cajero-banco-popular,Cajero Banco Popular Éxito Express Unilago,Calle 79 # 15-76,4.66550882,-74.0579373
1628,cajero-banco-popular,Cajero Banco Popular Hospital La Misericordia,Carrera 14 # 1-13,4.59205645,-74.08904546
1629,cajero-banco-popular,Cajero Banco Popular Oficina Autopista 184,Avenida Carrera 45 # 183A-86,4.76077792,-74.04450645
1630,cajero-banco-popular,Cajero Banco Popular Oficina Avenida Sexta,Carrera 22 # 5C-47,4.60165111,-74.09232525
1631,cajero-banco-popular,Cajero Banco Popular Oficina CAN,Calle 44 # 59A-92,4.64992369,-74.09504245
1632,cajero-banco-popular,Cajero Banco Popular San Patricio,Diagonal 109 # 18A-11,4.69303483,-74.04752665
1633,cajero-banco-popular,Cajero Banco Popular Villas de Granada I,Carrera 112A # 79B-39,4.71918911,-74.12007751
1634,cajero-banco-popular,Cajero Banco Popular Titán Plaza,Avenida Carrera 72 # 80-94,4.695178868485561,-74.086754322052
1635,cajero-banco-popular,Cajero Banco Popular Corferias Feria Exposición,Carrera 40 # 22C-67,4.62958310515836,-74.0889927411741
1636,cajero-banco-popular,Cajero Banco Popular El Minuto,Transversal 76 # 82G-42,4.70360926534067,-74.092241784438
1637,cajero-banco-popular,Cajero Banco Popular - Córdoba,Carrera 10 # 18-08,4.60608583,-74.07416309
1638,cajero-banco-popular,Cajero Banco Popular Central de Servicio Kennedy,Carrera 75C # 35-18 Sur,4.62323049,-74.14893094
1639,cajero-banco-popular,Cajero Banco Popular Centro Comercial Tintal Plaza I,Carrera 94 # 6C-30,4.65361227,-74.15914423
1640,cajero-banco-popular,Cajero Banco Popular Tecnológico Unicentro de Occidente,Carrera 111C # 86-05,4.723562415278765,-74.11441326141357
1641,cajero-banco-popular,Cajero Banco Popular Calle 85,Calle 85 # 19A-25,4.67130243,-74.0581306
1642,cajero-banco-popular,Cajero Banco Popular Cencosud Autopista Sur,Autopista Sur # 77A-18,4.59660643,-74.18222717
1643,cajero-banco-popular,Cajero Banco Popular Homecenter Norte,Autopista Norte # 175-50,4.75591038,-74.045347
1644,cajero-banco-popular,Cajero Banco Popular Oficina de Libranzas Centro Internacional,Carrera 10 # 27-51,4.61485407,-74.06941225
1645,cajero-banco-popular,Cajero Banco Popular Oficina San Diego,Carrera 13 # 26-45,4.61380929,-74.07118892
1646,cajero-banco-popular,Cajero Banco Popular Tecnológico Nuevo Country,Carrera 14 # 81-19,4.66677603,-74.05600546
1647,cajero-banco-popular,Cajero Banco Popular Cencosud Veraguas,Calle 3 # 34A-82,4.60579824,-74.1071327
1648,cajero-banco-popular,Cajero Banco Popular Polo Club,Carrera 24 # 83-24,4.67144086,-74.06300249
1649,cajero-banco-popular,Cajero Banco Popular Tecnológico Campín Plaza,Calle 63C # 28A-79,4.65454209,-74.07710943
1650,cajero-banco-popular,Cajero Banco Popular Surtifruver Chapinero,Carrera 7 # 58-18,4.64357041,-74.06171755
1651,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Santa Ana,Carrera 7 # 114-33,4.69261447,-74.03374439
1652,cajero-banco-popular,Cajero Banco Popular Tecnologico Marly I,Carrera 13 # 51-39,4.63840753,-74.06543508
1653,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Santafé II,Calle 185 # 45-03,4.762748938837031,-74.04624223709106
1654,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Tintal Plaza,Carrera 86 # 6-37,4.64109092,-74.15593706
1655,cajero-banco-popular,Cajero Banco Popular Centro Comercial Caracas,Calle 51 # 9-30 Sur,4.55777266,-74.12223007
1656,cajero-banco-popular,Cajero Banco Popular Centro Comercial Roncador San Andresito,Carrera 37 # 9-05,4.61506843,-74.10194884
1657,cajero-banco-popular,Cajero Banco Popular - Porciúncula,Calle 72 # 10-61,4.65659087,-74.05812745
1658,cajero-banco-popular,Cajero Banco Popular Centro de Pagos Iserra 100,Transversal 55 # 98A-66,4.68758223,-74.0644708
1659,cajero-banco-popular,Cajero Banco Popular Éxito Centenario,Calle 27 Sur # 26-24,4.58626727,-74.11100998
1660,cajero-banco-popular,Cajero Banco Popular Ricaurte,Calle 10 # 28-26,4.60917611,-74.09343731
1661,cajero-banco-popular,Cajero Banco Popular - Tabora,Calle 72 # 77A-36,4.69134342017117,-74.1001346940748
1662,cajero-banco-popular,Cajero Banco Popular Usme,Carrera 1 # 91B-41 Sur,4.50561757,-74.11465811
1663,cajero-banco-popular,Cajero Banco Popular - Venecia,Diagonal 48 Sur # 52C-83,4.59203907,-74.13889044
1664,cajero-banco-popular,Cajero Banco Popular - Alhambra,Calle 116 # 53A-08,4.70095937,-74.06312018
1665,cajero-banco-popular,Cajero Banco Popular - Palermo,Calle 45 # 15-14,4.63276511,-74.06876443
1666,cajero-banco-popular,Cajero Banco Popular - Suba,Carrera 92 # 147-05,4.74178788,-74.0849128
1667,cajero-banco-popular,Cajero Banco Popular Tecnologico Belalcazar,Carrera 30 # 45-04,4.63485368,-74.07925283
1668,cajero-banco-popular,Cajero Banco Popular - Ilarco,Avenida Suba # 108-50,4.69505156,-74.06798699
1669,cajero-banco-popular,Cajero Banco Popular - Restrepo,Carrera 18 # 16-38 Sur,4.58590317,-74.10008427
1670,cajero-banco-popular,Cajero Banco Popular Aeropuerto El Dorado V,Calle 26 # 103-09,4.692676741061287,-74.13095712661742
1671,cajero-banco-popular,Cajero Banco Popular Aeropuerto Puente Aéreo,Avenida el Dorado # 106-28,4.67854573,-74.14713752
1672,cajero-banco-popular,Cajero Banco Popular - Amarillo,Carrera 19A # 90-12,4.67637775,-74.05665022
1673,cajero-banco-popular,Cajero Banco Popular - Ferias,Calle 72 # 69C-24,4.68189388,-74.08953438
1674,cajero-banco-popular,Cajero Automatico - Banco Popular,Avenida Carrera 14 # 27-42 Sur,4.57875472356,-74.1073246705
1675,cajero-banco-popular,Cajero - Banco Popular,Calle 64 # 34-21 Sur,4.569495245,-74.15054421
1676,cajero-banco-popular,Cajero Banco Popular Oficina Centro Comercial Titán Plaza I,Avenida Carrera 72 # 80-94,4.695253718313004,-74.08666849136353
1677,cajero-banco-popular,Cajero Banco Popular - Usaquén,Carrera 7 # 119-04,4.69591607,-74.03179822
1678,cajero-banco-popular,Cajero Banco Popular Cencosud Express Salitre,Calle 24 # 69C-20,4.65698191,-74.11307729
1679,cajero-banco-popular,Cajero Banco Popular Cencosud 20 de Julio,Carrera 10 # 30B-20 Sur,4.56989105,-74.09969541
1680,cajero-banco-popular,Cajero Banco Popular Centro Internacional,Carrera 10 # 27-43,4.61483637,-74.06941842
1681,cajero-banco-popular,Cajero Banco Popular Oficina Autopista Calle 98,Transversal 23 # 97-73,4.68504999,-74.05640519
1682,cajero-banco-popular,Cajero Banco Popular Oficina Calle Novena Carrera 34,Calle 9A # 34-64,4.61320693,-74.09967116
1683,cajero-banco-popular,Cajero Banco Popular Oficina Central de Abastos,Carrera 80 # 24A-19,4.66780162,-74.11901965
1684,cajero-banco-popular,Cajero Banco Popular Oficina Corporación de Abastos,Avenida Carrera 80 # 24A-19 Sur,4.61689182,-74.17307926
1685,cajero-banco-popular,Cajero Banco Popular Oficina Parque Santander,Carrera 7 # 16-36,4.60273592,-74.07266063
1686,cajero-banco-popular,Cajero Banco Popular Oficina Tunjuelito,Calle 54 # 14-34 Sur,4.56177553,-74.12722504
1687,cajero-banco-popular,Cajero Banco Popular Avenida Primera de Mayo,Avenida Primera de Mayo # 68D-50,4.61078728,-74.13127813
1688,cajero-banco-popular,Cajero Banco Popular Centro Comercial Hacienda Santa Bárbara,Carrera 7 # 115-60,4.69354685,-74.03326095
1689,cajero-banco-popular,Cajero Banco Popular Éxito Bosa,Calle 75 Sur # 78H-25,4.60772057,-74.20437095
1690,cajero-banco-popular,Cajero Banco Popular Galerías 2,Calle 54 # 25-81,4.64328376,-74.07512674
1691,cajero-banco-popular,Cajero Banco Popular Oficina Calle 122 Carrera 15A,Calle 122 # 15A-10,4.70092671,-74.04382128
1692,cajero-banco-popular,Cajero Banco Popular Oficina Chapinero I,Carrera 13 # 61-08,4.64792304,-74.06370273
1693,cajero-banco-popular,Cajero Banco Popular Oficina Las Aguas,Avenida Jiménez # 3-17,4.60054698,-74.06965232
1694,cajero-banco-popular,Cajero Banco Popular Tecnológico El Sociego,Carrera 10 # 17-50 Sur,4.57796191,-74.09275961
1695,cajero-banco-popular,Cajero Banco Popular 20 de Julio,Carrera 6 # 21-52 Sur,4.57183902,-74.09209816
1696,cajero-banco-popular,Cajero Banco Popular Club De Suboficiales,Calle 138 # 47-38,4.72429643905531,-74.0535486720157
1697,cajero-banco-popular,Cajero Banco Popular Éxito Colina,Avenida Boyacá # 146A-25,4.734794686971158,-74.06484603881835
1698,cajero-banco-popular,Cajero Banco Popular Parque Nacional,Carrera 13 # 38-26,4.62722135,-74.06715669
1699,cajero-banco-popular,Cajero Banco Popular San Andresito San José Avenida Sexta,Calle 9 Bis # 19A-10,4.60421441,-74.0879711
1700,cajero-banco-popular,Cajero Banco Popular Tecnológico Hacienda Santa Bárbara,Carrera 7 # 115-60,4.69354685,-74.03326095
1701,cajero-banco-popular,Cajero Banco Popular Olímpica Chicó,Avenida Carrera 15 # 97-25,4.68244156,-74.04908565
1702,cajero-banco-popular,Cajero Banco Popular,Carrera 7 # 31A-36,4.61789352,-74.0683378
1703,cajero-banco-popular,Cajero - Banco Popular,Avenida 1 de Mayo # 24D-48 Sur,4.58620655421,-74.1063816863
1704,cajero-banco-popular,Cajero Banco Popular - Pasadena,Carrera 53 # 102A-02,4.69014534,-74.06259719
1705,cajero-banco-popular,Cajero Banco Popular - Saludcoop Avenida 68,Avenida 68 # 14-72,4.63832603,-74.11695228
1706,cajero-banco-popular,Cajero Banco Popular - Invias,Diagonal 40 # 48A-62,4.64754226,-74.09352101
1707,cajero-banco-popular,Cajero Banco Popular Toberín,Calle 166 # 20-24,4.74663079,-74.04377624
1708,cajero-banco-popular,Cajero Banco Popular - Indoamericana,Carrera 15 # 39-14,4.6270126,-74.06985868
1709,cajero-banco-popular,Cajero Banco Popular - Álamos,Transversal 93 # 62-92,4.68940717041272,-74.1174307379925
1710,cajero-banco-popular,Cajero Banco Popular - Concord,Calle 64 # 5-86,4.64816001,-74.05889925
1711,cajero-banco-popular,Cajero Banco Popular - Subazar,Carrera 91 # 14-133,4.63696448,-74.15668603
1712,cajero-banco-popular,Cajero Banco Popular CAN,Diagonal 40 # 48A-02,4.64725598,-74.09333741
1713,cajero-banco-popular,Cajero Banco Popular - Codabas,Carrera 7 # 180-75,4.75685409,-74.02517666
1714,cajero-banco-popular,Cajero ATH Banco Popular Centro De Pensionados Teusaquillo,Carrera 7 # 35-13,4.62248915,-74.06672969
1715,cajero-banco-popular,Cajero ATH Banco Popular Hotel Tequendama (San Diego),Carrera 10 # 26-21,4.61290652,-74.07034579
1716,cajero-banco-popular,Cajero Banco Popular Cencosud EDS Metro Tintalito,Avenida Ciudad de Cali # 40B-69 Sur,4.63183417,-74.16643174
1717,cajero-banco-popular,Cajero Banco Popular Aeropuerto El Dorado IV,Calle 26 # 103-09,4.691853389477177,-74.1312789916992
1718,cajero-banco-popular,Cajero Banco Popular Feria Exposición,Carrera 37 # 24A-67,4.62927254,-74.08914274
1719,cajero-banco-popular,Cajero Banco Popular - Altavista,Carrera 1 # 65D-58,4.5317282,-74.1190141
